FECHA,Tipo de Cambio GTQ/USD,Superior GTQ/GALON,Regular GTQ/GALON,Diesel GTQ/GALON,Bunker GTQ/GALON,Glp Cilindro 25Lbs. GTQ/CIL 25 LB GTQ/CIL 25 LB,Glp Cilindro 25Lbs. GTQ/LB
2024-04-09 00:00:00,7.77785,35.64,34.14,30.21,19.59,115,4.6
2024-04-10 00:00:00,7.78365,35.64,34.14,30.21,19.59,115,4.6
2024-04-11 00:00:00,7.78253,35.64,34.14,30.21,19.59,115,4.6
2024-04-12 00:00:00,7.77944,35.64,34.14,30.21,19.59,115,4.6
2024-04-13 00:00:00,7.77944,35.64,34.14,30.21,19.59,115,4.6
2024-04-14 00:00:00,7.77944,35.64,34.14,30.21,19.59,115,4.6
2024-04-15 00:00:00,7.77181,35.68,34.18,30.17,19.29,115,4.6
2024-04-16 00:00:00,7.77527,35.68,34.18,30.17,19.29,115,4.6
2024-04-17 00:00:00,7.77342,35.68,34.18,30.17,19.29,115,4.6
2024-04-18 00:00:00,7.77951,35.68,34.18,30.17,19.29,115,4.6
2024-04-19 00:00:00,7.77815,35.68,34.18,30.17,19.29,115,4.6
2024-04-20 00:00:00,7.77815,35.68,34.18,30.17,19.29,115,4.6
2024-04-21 00:00:00,7.77815,35.68,34.18,30.17,19.29,115,4.6
2024-04-22 00:00:00,7.77084,35.17,33.67,29.81,19.89,115,4.6
2024-04-23 00:00:00,7.77111,35.17,33.67,29.81,19.89,115,4.6
2024-04-24 00:00:00,7.78057,35.17,33.67,29.81,19.89,115,4.6
2024-04-25 00:00:00,7.7753,35.17,33.67,29.81,19.89,115,4.6
2024-04-26 00:00:00,7.77641,35.17,33.67,29.81,19.89,115,4.6
2024-04-27 00:00:00,7.77641,35.17,33.67,29.81,19.89,115,4.6
2024-04-28 00:00:00,7.77641,35.17,33.67,29.81,19.89,115,4.6
2024-04-29 00:00:00,7.77011,34.51,33.06,29.24,20.19,115,4.6
2024-04-30 00:00:00,7.77182,34.51,33.06,29.24,20.19,115,4.6
2024-05-01 00:00:00,7.77182,34.51,33.06,29.24,20.19,115,4.6
2024-05-02 00:00:00,7.7732,34.51,33.06,29.24,20.19,115,4.6
2024-05-03 00:00:00,7.77465,34.51,33.06,29.24,20.19,115,4.6
2024-05-04 00:00:00,7.77465,34.51,33.06,29.24,20.19,115,4.6
2024-05-05 00:00:00,7.77465,34.51,33.06,29.24,20.19,115,4.6
2024-05-06 00:00:00,7.76736,34.17,32.67,28.86,21.69,115,4.6
2024-05-07 00:00:00,7.76738,34.17,32.67,28.86,21.69,115,4.6
2024-05-08 00:00:00,7.76697,34.17,32.67,28.86,21.69,115,4.6
2024-05-09 00:00:00,7.76473,34.17,32.67,28.86,21.69,115,4.6
2024-05-10 00:00:00,7.76748,34.17,32.67,28.86,21.69,115,4.6
2024-05-11 00:00:00,7.76748,34.17,32.67,28.86,21.69,115,4.6
2024-05-12 00:00:00,7.76748,34.17,32.67,28.86,21.69,115,4.6
2024-05-13 00:00:00,7.76288,33.61,32.11,28.3,21.69,115,4.6
2024-05-14 00:00:00,7.76071,33.61,32.11,28.3,21.69,115,4.6
2024-05-15 00:00:00,7.76407,33.61,32.11,28.3,21.69,115,4.6
2024-05-16 00:00:00,7.77139,33.61,32.11,28.3,21.69,115,4.6
2024-05-17 00:00:00,7.76584,33.61,32.11,28.3,21.69,115,4.6
2024-05-18 00:00:00,7.76584,33.61,32.11,28.3,21.69,115,4.6
2024-05-19 00:00:00,7.76584,33.61,32.11,28.3,21.69,115,4.6
2024-05-20 00:00:00,7.75929,33.01,31.51,27.88,21.69,115,4.6
2024-05-21 00:00:00,7.76599,33.01,31.51,27.88,21.69,115,4.6
2024-05-22 00:00:00,7.76775,33.01,31.51,27.88,21.69,115,4.6
2024-05-23 00:00:00,7.76412,33.01,31.51,27.88,21.69,115,4.6
2024-05-24 00:00:00,7.77052,33.01,31.51,27.88,21.69,115,4.6
2024-05-25 00:00:00,7.77052,33.01,31.51,27.88,21.69,115,4.6
2024-05-26 00:00:00,7.77052,33.01,31.51,27.88,21.69,115,4.6
2024-05-27 00:00:00,7.76498,32.88,31.37,27.63,21.69,115,4.6
2024-05-28 00:00:00,7.7674,32.88,31.37,27.63,21.69,115,4.6
2024-05-29 00:00:00,7.77129,32.88,31.37,27.63,21.69,115,4.6
2024-05-30 00:00:00,7.76909,32.88,31.37,27.63,21.69,115,4.6
2024-05-31 00:00:00,7.76756,32.88,31.37,27.63,21.69,115,4.6
2024-06-01 00:00:00,7.76756,32.88,31.37,27.63,21.69,115,4.6
2024-06-02 00:00:00,7.76756,32.88,31.37,27.63,21.69,115,4.6
2024-06-03 00:00:00,7.76374,32.51,31.01,27.31,21.69,115,4.6
2024-06-04 00:00:00,7.7685,32.51,31.01,27.31,21.69,115,4.6
2024-06-05 00:00:00,7.76761,32.51,31.01,27.31,21.69,115,4.6
2024-06-06 00:00:00,7.76844,32.51,31.01,27.31,21.69,115,4.6
2024-06-07 00:00:00,7.76638,32.51,31.01,27.31,21.69,115,4.6
2024-06-08 00:00:00,7.76638,32.51,31.01,27.31,21.69,115,4.6
2024-06-09 00:00:00,7.76638,32.51,31.01,27.31,21.69,115,4.6
2024-06-10 00:00:00,7.76241,32.38,30.88,27.18,21.19,115,4.6
2024-06-11 00:00:00,7.76323,32.38,30.88,27.18,21.19,115,4.6
2024-06-12 00:00:00,7.7621,32.38,30.88,27.18,21.19,115,4.6
2024-06-13 00:00:00,7.76371,32.38,30.88,27.18,21.19,115,4.6
2024-06-14 00:00:00,7.76989,32.38,30.88,27.18,21.19,115,4.6
2024-06-15 00:00:00,7.76989,32.38,30.88,27.18,21.19,115,4.6
2024-06-16 00:00:00,7.76989,32.38,30.88,27.18,20.19,115,4.6
2024-06-17 00:00:00,7.75552,32.38,30.88,27.56,20.19,115,4.6
2024-06-18 00:00:00,7.75549,32.38,30.88,27.56,20.19,115,4.6
2024-06-19 00:00:00,7.75478,32.38,30.88,27.56,20.19,115,4.6
2024-06-20 00:00:00,7.76354,32.38,30.88,27.56,20.19,115,4.6
2024-06-21 00:00:00,7.7656,32.38,30.88,27.56,20.19,115,4.6
2024-06-22 00:00:00,7.7656,32.38,30.88,27.56,20.19,115,4.6
2024-06-23 00:00:00,7.7656,32.38,30.88,27.56,20.19,115,4.6
2024-06-24 00:00:00,7.75704,32.4,30.91,27.68,19.19,115,4.6
2024-06-25 00:00:00,7.76527,32.4,30.91,27.68,19.19,110,4.4
2024-06-26 00:00:00,7.76529,32.4,30.91,27.68,19.19,110,4.4
2024-06-27 00:00:00,7.76874,32.4,30.91,27.68,19.19,110,4.4
2024-06-28 00:00:00,7.76874,32.4,30.91,27.68,19.19,110,4.4
2024-06-29 00:00:00,7.76874,32.4,30.91,27.68,19.19,110,4.4
2024-06-30 00:00:00,7.76874,32.4,30.91,27.68,19.19,110,4.4
2024-07-01 00:00:00,7.76874,32.4,30.91,27.68,19.19,110,4.4
2024-07-02 00:00:00,7.76071,32.4,30.91,27.68,19.19,110,4.4
2024-07-03 00:00:00,7.76488,32.67,31.17,28.53,19.19,110,4.4
2024-07-04 00:00:00,7.76514,32.67,31.17,28.53,19.19,110,4.4
2024-07-05 00:00:00,7.76235,32.67,31.17,28.53,19.19,110,4.4
2024-07-06 00:00:00,7.76235,32.67,31.17,28.53,19.19,110,4.4
2024-07-07 00:00:00,7.76235,32.67,31.17,28.53,19.19,110,4.4
2024-07-08 00:00:00,7.75548,32.68,31.17,28.16,19.19,110,4.4
2024-07-09 00:00:00,7.75396,32.68,31.17,28.16,19.19,110,4.4
2024-07-10 00:00:00,7.75632,32.68,31.17,28.16,19.19,110,4.4
2024-07-11 00:00:00,7.76475,32.68,31.17,28.16,19.19,110,4.4
2024-07-12 00:00:00,7.75719,32.68,31.17,28.16,19.19,110,4.4
2024-07-13 00:00:00,7.75719,32.68,31.17,28.16,19.19,110,4.4
2024-07-14 00:00:00,7.75719,32.68,31.17,28.16,19.19,110,4.4
2024-07-15 00:00:00,7.74966,33.23,31.73,28.55,19.19,110,4.4
2024-07-16 00:00:00,7.7493,33.23,31.73,28.55,19.19,110,4.4
2024-07-17 00:00:00,7.75223,33.23,31.73,28.55,19.19,110,4.4
2024-07-18 00:00:00,7.75657,33.23,31.73,28.55,19.19,110,4.4
2024-07-19 00:00:00,7.7559,33.23,31.73,28.55,19.19,110,4.4
2024-07-20 00:00:00,7.7559,33.23,31.73,28.55,19.19,110,4.4
2024-07-21 00:00:00,7.7559,33.23,31.73,28.55,19.19,110,4.4
2024-07-22 00:00:00,7.74805,32.79,31.29,28.09,19.19,110,4.4
2024-07-23 00:00:00,7.75022,32.79,31.29,28.09,19.19,110,4.4
2024-07-24 00:00:00,,32.79,31.29,28.09,19.19,110,4.4
2024-07-25 00:00:00,,32.79,31.29,28.09,19.19,110,4.4
2024-07-26 00:00:00,,32.79,31.29,28.09,19.19,110,4.4
2024-07-27 00:00:00,,32.79,31.29,28.09,19.19,110,4.4
2024-07-28 00:00:00,,32.79,31.29,28.09,19.19,110,4.4
