FECHA,Tipo de Cambio GTQ/USD,Superior GTQ/GALON,Regular GTQ/GALON,Diesel GTQ/GALON,Bunker GTQ/GALON,Glp Cilindro 25Lbs. GTQ/CIL 25 LB GTQ/CIL 25 LB,Glp Cilindro 25Lbs. GTQ/LB
2022-02-12 00:00:00,7.69226,32.19,32.39,28.58,20.3,122,4.88
2022-02-13 00:00:00,7.69226,32.19,32.39,28.58,20.3,122,4.88
2022-02-14 00:00:00,7.69255,32.22,31.42,28.61,20.35,122,4.88
2022-02-15 00:00:00,7.68841,32.22,31.42,28.61,20.35,122,4.88
2022-02-16 00:00:00,7.69562,32.22,31.42,28.61,20.35,122,4.88
2022-02-17 00:00:00,7.69349,32.22,31.42,28.61,20.35,122,4.88
2022-02-18 00:00:00,7.70039,32.22,31.42,28.61,20.35,122,4.88
2022-02-19 00:00:00,7.70039,32.22,31.42,28.61,20.35,122,4.88
2022-02-20 00:00:00,7.70039,32.22,31.42,28.61,20.35,122,4.88
2022-02-21 00:00:00,7.69849,33.5,32.7,29.88,20.35,122,4.88
2022-02-22 00:00:00,7.70788,33.5,32.7,29.88,20.35,122,4.88
2022-02-23 00:00:00,7.70468,33.5,32.7,29.88,20.35,122,4.88
2022-02-24 00:00:00,7.71285,33.5,32.7,29.88,20.35,122,4.88
2022-02-25 00:00:00,7.7169,33.5,32.7,29.88,20.35,122,4.88
2022-02-26 00:00:00,7.7169,33.5,32.7,29.88,20.35,122,4.88
2022-02-27 00:00:00,7.7169,33.5,32.7,29.88,20.35,122,4.88
2022-02-28 00:00:00,7.71322,33.88,33.29,30.09,20,122,4.88
2022-03-01 00:00:00,7.7044,33.88,33.29,30.09,20,142,5.68
2022-03-02 00:00:00,7.70543,33.88,33.29,30.09,20,142,5.68
2022-03-03 00:00:00,7.71199,35.99,35.39,33.09,20,142,5.68
2022-03-04 00:00:00,7.71002,35.99,35.39,33.09,20,142,5.68
2022-03-05 00:00:00,7.71002,35.99,35.39,33.09,20,142,5.68
2022-03-06 00:00:00,7.71002,35.99,35.39,33.09,20,142,5.68
2022-03-07 00:00:00,7.70431,37.98,37.39,36.09,21.9,142,5.68
2022-03-08 00:00:00,7.69932,37.98,37.39,36.09,21.9,142,5.68
2022-03-09 00:00:00,7.7011,39.99,39.42,40.25,21.9,147,5.88
2022-03-10 00:00:00,7.70164,39.99,39.42,40.25,21.9,147,5.88
2022-03-11 00:00:00,7.70105,39.99,39.42,40.25,21.9,147,5.88
2022-03-12 00:00:00,7.70105,39.99,39.42,40.25,21.9,147,5.88
2022-03-13 00:00:00,7.70105,37.98,37.39,35.48,21.9,147,5.88
2022-03-14 00:00:00,7.69793,37.98,37.39,35.48,24.96,147,5.88
2022-03-15 00:00:00,7.69146,37.98,37.39,35.48,24.96,147,5.88
2022-03-16 00:00:00,7.6951,38,37.39,35.7,24.6,147,5.88
2022-03-17 00:00:00,7.6938,38,37.39,35.7,24.6,147,5.88
2022-03-18 00:00:00,7.69159,38,37.39,35.7,24.6,142,5.68
2022-03-19 00:00:00,7.69159,38,37.39,35.7,24.6,142,5.68
2022-03-20 00:00:00,7.69159,38,37.39,35.7,24.6,142,5.68
2022-03-21 00:00:00,7.68837,38.09,34.47,35.66,22.7,142,5.68
2022-03-22 00:00:00,7.68464,38.09,34.47,35.66,22.7,142,5.68
2022-03-23 00:00:00,7.68438,38.09,34.47,35.66,22.7,142,5.68
2022-03-24 00:00:00,7.6827,38.09,34.47,35.66,22.7,142,5.68
2022-03-25 00:00:00,7.68169,38.09,34.47,35.66,22.7,142,5.68
2022-03-26 00:00:00,7.68169,38.09,34.47,35.66,22.7,142,5.68
2022-03-27 00:00:00,7.68169,38.09,34.47,35.66,22.7,142,5.68
2022-03-28 00:00:00,7.67889,38.09,34.47,35.66,22.7,142,5.68
2022-03-29 00:00:00,7.6783,38.09,34.47,35.66,22.7,142,5.68
2022-03-30 00:00:00,7.68052,38.91,38.31,37.39,25.1,142,5.68
2022-03-31 00:00:00,7.68025,38.91,38.31,37.39,25.1,142,5.68
2022-04-01 00:00:00,7.67947,38.91,38.31,37.39,25.1,122,4.88
2022-04-02 00:00:00,7.67947,38.91,38.31,37.39,25.1,122,4.88
2022-04-03 00:00:00,7.67947,38.91,38.31,37.39,25.1,122,4.88
2022-04-04 00:00:00,7.67499,38.91,38.31,37.39,25.1,122,4.88
2022-04-05 00:00:00,7.67298,38.91,38.31,37.39,25.1,122,4.88
2022-04-06 00:00:00,7.675,37.98,35.09,32.25,23.66,122,4.88
2022-04-07 00:00:00,7.66993,37.98,35.09,32.25,23.66,122,4.88
2022-04-08 00:00:00,7.66874,37.98,35.09,32.25,23.66,122,4.88
2022-04-09 00:00:00,7.66874,37.98,35.09,32.25,23.66,122,4.88
2022-04-10 00:00:00,7.66874,37.98,35.09,32.25,23.66,122,4.88
2022-04-11 00:00:00,7.66512,37.98,35.09,32.25,23.66,122,4.88
2022-04-12 00:00:00,7.66356,37.37,34.23,32.08,22.94,122,4.88
2022-04-13 00:00:00,7.65901,37.37,34.23,32.08,22.94,122,4.88
2022-04-14 00:00:00,7.65901,37.37,34.23,32.08,22.94,122,4.88
2022-04-15 00:00:00,7.65901,37.37,34.23,32.08,22.94,122,4.88
2022-04-16 00:00:00,7.65901,37.37,34.23,32.08,22.94,122,4.88
2022-04-17 00:00:00,7.65901,37.37,34.23,32.08,22.94,122,4.88
2022-04-18 00:00:00,7.65849,37.37,34.23,32.08,22.94,122,4.88
2022-04-19 00:00:00,7.65599,37.37,34.23,32.08,22.94,122,4.88
2022-04-20 00:00:00,7.65576,37.66,34.65,32.65,22.94,122,4.88
2022-04-21 00:00:00,7.65446,37.66,34.65,32.65,22.94,122,4.88
2022-04-22 00:00:00,7.65309,37.66,34.65,32.65,22.94,122,4.88
2022-04-23 00:00:00,7.65309,37.66,34.65,32.65,22.94,122,4.88
2022-04-24 00:00:00,7.65309,37.66,34.65,32.65,22.94,122,4.88
2022-04-25 00:00:00,7.6509,37.66,34.65,32.65,22.94,122,4.88
2022-04-26 00:00:00,7.65144,38.42,35.38,34.81,23.42,122,4.88
2022-04-27 00:00:00,7.65353,38.42,35.38,34.81,23.42,122,4.88
2022-04-28 00:00:00,7.65775,38.42,35.38,34.81,23.42,122,4.88
2022-04-29 00:00:00,7.66517,38.42,35.38,34.81,23.42,122,4.88
2022-04-30 00:00:00,7.66517,38.42,35.38,34.81,23.42,122,4.88
2022-05-01 00:00:00,7.66517,38.42,35.38,34.81,23.42,122,4.88
2022-05-02 00:00:00,7.66517,38.42,35.38,34.81,23.42,122,4.88
2022-05-03 00:00:00,7.6614,38.42,35.38,34.81,23.42,122,4.88
2022-05-04 00:00:00,7.66582,39.26,36.16,37.65,23.27,122,4.88
2022-05-05 00:00:00,7.67075,39.26,36.16,37.65,23.27,122,4.88
2022-05-06 00:00:00,7.66795,39.26,36.16,37.65,23.27,122,4.88
2022-05-07 00:00:00,7.66795,39.26,36.16,37.65,23.27,122,4.88
2022-05-08 00:00:00,7.66795,39.26,36.16,37.65,23.27,122,4.88
2022-05-09 00:00:00,7.66706,39.26,36.16,37.65,23.27,122,4.88
2022-05-10 00:00:00,7.66326,41.65,38.55,38.42,23.57,122,4.88
2022-05-11 00:00:00,7.66764,41.65,38.55,38.42,23.57,122,4.88
2022-05-12 00:00:00,7.66945,41.65,38.55,38.42,23.57,122,4.88
2022-05-13 00:00:00,7.66915,41.65,38.55,38.42,23.57,122,4.88
2022-05-14 00:00:00,7.66915,41.65,38.55,38.42,23.57,122,4.88
2022-05-15 00:00:00,7.66915,41.65,38.55,38.42,23.57,122,4.88
2022-05-16 00:00:00,7.66475,41.65,38.55,38.42,23.57,122,4.88
2022-05-17 00:00:00,7.66612,43.24,40.13,35.32,23.27,122,4.88
2022-05-18 00:00:00,7.66642,43.24,40.13,35.32,23.27,122,4.88
2022-05-19 00:00:00,7.66703,43.24,40.13,35.32,23.27,122,4.88
2022-05-20 00:00:00,7.66692,43.24,40.13,35.32,23.27,122,4.88
2022-05-21 00:00:00,7.66692,43.24,40.13,35.32,23.27,122,4.88
2022-05-22 00:00:00,7.66692,43.24,40.13,35.32,23.27,122,4.88
2022-05-23 00:00:00,7.66903,43.24,40.13,35.32,23.27,122,4.88
2022-05-24 00:00:00,7.66774,42.98,39.87,32.26,24.15,122,4.88
2022-05-25 00:00:00,7.67577,42.98,39.87,32.26,24.15,122,4.88
2022-05-26 00:00:00,7.67318,42.98,39.87,32.26,24.15,122,4.88
2022-05-27 00:00:00,7.6819,42.98,39.87,32.26,24.15,122,4.88
2022-05-28 00:00:00,7.6819,42.98,39.87,32.26,24.15,122,4.88
2022-05-29 00:00:00,7.6819,42.98,39.87,32.26,24.15,122,4.88
2022-05-30 00:00:00,7.67765,42.98,39.87,32.26,24.15,122,4.88
2022-05-31 00:00:00,7.68434,39.14,37.92,30.5,24.52,122,4.88
2022-06-01 00:00:00,7.69552,39.14,37.92,30.5,24.52,122,4.88
2022-06-02 00:00:00,7.70758,39.14,37.92,30.5,24.52,122,4.88
2022-06-03 00:00:00,7.71242,39.14,37.92,30.5,24.52,122,4.88
2022-06-04 00:00:00,7.71242,39.14,37.92,30.5,24.52,122,4.88
2022-06-05 00:00:00,7.71242,39.14,37.92,30.5,24.52,122,4.88
2022-06-06 00:00:00,7.70466,39.14,37.92,30.5,24.52,122,4.88
2022-06-07 00:00:00,7.70703,39.71,38.71,32.87,24.52,122,4.88
2022-06-08 00:00:00,7.72074,39.71,38.71,32.87,24.52,122,4.88
2022-06-09 00:00:00,7.72609,39.71,38.71,32.87,24.52,122,4.88
2022-06-10 00:00:00,7.73206,39.71,38.71,32.87,24.52,122,4.88
2022-06-11 00:00:00,7.73206,39.71,38.71,32.87,24.52,122,4.88
2022-06-12 00:00:00,7.73206,39.71,38.71,32.87,24.52,122,4.88
2022-06-13 00:00:00,7.73104,39.71,38.71,32.87,24.52,122,4.88
2022-06-14 00:00:00,7.73281,41.51,40.5,35.44,24.37,122,4.88
2022-06-15 00:00:00,7.73886,41.51,40.5,35.44,24.37,122,4.88
2022-06-16 00:00:00,7.73889,41.51,40.5,35.44,24.37,122,4.88
2022-06-17 00:00:00,7.74046,41.51,40.5,35.44,24.37,122,4.88
2022-06-18 00:00:00,7.74046,41.51,40.5,35.44,24.37,122,4.88
2022-06-19 00:00:00,7.74046,41.51,40.5,35.44,24.37,122,4.88
2022-06-20 00:00:00,7.74102,41.51,40.5,35.44,24.37,122,4.88
2022-06-21 00:00:00,7.74969,40.63,39.62,36.89,23.77,122,4.88
2022-06-22 00:00:00,7.74745,40.63,39.62,36.89,23.77,122,4.88
2022-06-23 00:00:00,7.75104,40.63,39.62,36.89,23.77,122,4.88
2022-06-24 00:00:00,7.7589,40.63,39.62,36.89,23.77,122,4.88
2022-06-25 00:00:00,7.7589,40.63,39.62,36.89,23.77,122,4.88
2022-06-26 00:00:00,7.7589,40.63,39.62,36.89,23.77,122,4.88
2022-06-27 00:00:00,7.75404,40.63,39.62,36.89,23.77,122,4.88
2022-06-28 00:00:00,7.7598,39.43,38.43,36.4,23.52,122,4.88
2022-06-29 00:00:00,7.75819,39.43,38.43,36.4,23.52,122,4.88
2022-06-30 00:00:00,7.75608,39.43,38.43,36.4,23.52,122,4.88
2022-07-01 00:00:00,7.75608,39.43,38.43,36.4,23.52,122,4.88
2022-07-02 00:00:00,7.75608,39.43,38.43,36.4,23.52,122,4.88
2022-07-03 00:00:00,7.75608,39.43,38.43,36.4,23.52,122,4.88
2022-07-04 00:00:00,7.75608,39.43,38.43,36.4,23.52,122,4.88
2022-07-05 00:00:00,7.75281,39.17,38.17,33.88,23.09,122,4.88
2022-07-06 00:00:00,7.74979,39.17,38.17,33.88,23.09,122,4.88
2022-07-07 00:00:00,7.74659,39.17,38.17,33.88,23.09,122,4.88
2022-07-08 00:00:00,7.74712,39.17,38.17,33.88,23.09,122,4.88
2022-07-09 00:00:00,7.74712,39.17,38.17,33.88,23.09,122,4.88
2022-07-10 00:00:00,7.74712,39.17,38.17,33.88,23.09,122,4.88
2022-07-11 00:00:00,7.7437,39.17,38.17,33.88,23.09,122,4.88
2022-07-12 00:00:00,7.74028,36.56,35.58,31.3,21.74,122,4.88
2022-07-13 00:00:00,7.73859,36.56,35.58,31.3,21.74,122,4.88
2022-07-14 00:00:00,7.73526,36.56,35.58,31.3,21.74,122,4.88
2022-07-15 00:00:00,7.73556,36.56,35.58,31.3,21.74,122,4.88
2022-07-16 00:00:00,7.73556,36.56,35.58,31.3,21.74,122,4.88
2022-07-17 00:00:00,7.73556,36.56,35.58,31.3,21.74,122,4.88
2022-07-18 00:00:00,7.73159,36.56,35.58,31.3,21.74,122,4.88
2022-07-19 00:00:00,7.72793,33.66,32.75,31.01,20.15,122,4.88
2022-07-20 00:00:00,7.73174,33.66,32.75,31.01,20.15,122,4.88
2022-07-21 00:00:00,7.72924,33.66,32.75,31.01,20.15,122,4.88
2022-07-22 00:00:00,7.73052,33.66,32.75,31.01,20.15,122,4.88
2022-07-23 00:00:00,7.73052,33.66,32.75,31.01,20.15,122,4.88
2022-07-24 00:00:00,7.73052,33.66,32.75,31.01,20.15,122,4.88
2022-07-25 00:00:00,7.7278,33.66,32.75,31.01,20.15,122,4.88
2022-07-26 00:00:00,7.72833,32.69,31.76,29.9,21.2,122,4.88
2022-07-27 00:00:00,7.73171,32.69,31.76,29.9,21.2,122,4.88
2022-07-28 00:00:00,7.73485,32.69,31.76,29.9,21.2,122,4.88
2022-07-29 00:00:00,7.73654,32.69,31.76,29.9,21.2,122,4.88
2022-07-30 00:00:00,7.73654,32.69,31.76,29.9,21.2,122,4.88
2022-07-31 00:00:00,7.73654,32.69,31.76,29.9,21.2,122,4.88
2022-08-01 00:00:00,7.72946,32.69,31.76,29.9,21.2,122,4.88
2022-08-02 00:00:00,7.72848,32.37,31.47,29.37,22.05,122,4.88
2022-08-03 00:00:00,7.73292,32.37,31.47,29.37,22.05,122,4.88
2022-08-04 00:00:00,7.7333,32.37,31.47,29.37,22.05,122,4.88
2022-08-05 00:00:00,7.73337,32.37,31.47,29.37,22.05,122,4.88
2022-08-06 00:00:00,7.73337,32.37,31.47,29.37,22.05,122,4.88
2022-08-07 00:00:00,7.73337,32.37,31.47,29.37,22.05,122,4.88
2022-08-08 00:00:00,7.72989,32.37,31.47,29.37,22.05,122,4.88
2022-08-09 00:00:00,7.7258,35.64,34.75,33.98,21.35,122,4.88
2022-08-10 00:00:00,7.73248,35.64,34.75,33.98,21.35,122,4.88
2022-08-11 00:00:00,7.73132,35.64,34.75,33.98,21.35,122,4.88
2022-08-12 00:00:00,7.734,35.64,34.75,33.98,21.35,122,4.88
2022-08-13 00:00:00,7.734,35.64,34.75,33.98,21.35,122,4.88
2022-08-14 00:00:00,7.734,35.64,34.75,33.98,21.35,122,4.88
2022-08-15 00:00:00,7.734,35.64,34.75,33.98,21.35,122,4.88
2022-08-16 00:00:00,7.72649,36.32,35.39,35.1,21.13,122,4.88
2022-08-17 00:00:00,7.72851,36.32,35.39,35.1,21.13,122,4.88
2022-08-18 00:00:00,7.73095,36.32,35.39,35.1,21.13,122,4.88
2022-08-19 00:00:00,7.7278,36.32,35.39,35.1,21.13,122,4.88
2022-08-20 00:00:00,7.7278,36.32,35.39,35.1,21.13,122,4.88
2022-08-21 00:00:00,7.7278,36.32,35.39,35.1,21.13,122,4.88
2022-08-22 00:00:00,7.72716,36.32,35.39,35.1,21.13,122,4.88
2022-08-23 00:00:00,7.72815,35.65,34.72,35.8,19.88,122,4.88
2022-08-24 00:00:00,7.73053,35.65,34.72,35.8,19.88,122,4.88
2022-08-25 00:00:00,7.7338,35.65,34.72,35.8,19.88,122,4.88
2022-08-26 00:00:00,7.73368,35.65,34.72,35.8,19.88,122,4.88
2022-08-27 00:00:00,7.73368,35.65,34.72,35.8,19.88,122,4.88
2022-08-28 00:00:00,7.73368,35.65,34.72,35.8,19.88,122,4.88
2022-08-29 00:00:00,7.73147,35.65,34.72,35.8,19.88,122,4.88
2022-08-30 00:00:00,7.73099,35.55,34.62,35.19,20.06,122,4.88
2022-08-31 00:00:00,7.73819,35.55,34.62,35.19,20.06,122,4.88
2022-09-01 00:00:00,7.7408,35.55,34.62,35.19,20.06,142,5.68
2022-09-02 00:00:00,7.74268,35.55,34.62,35.19,20.06,142,5.68
2022-09-03 00:00:00,7.74268,35.55,34.62,35.19,20.06,142,5.68
2022-09-04 00:00:00,7.74268,35.55,34.62,35.19,20.06,142,5.68
2022-09-05 00:00:00,7.74108,34.49,33.58,32.24,19.45,142,5.68
2022-09-06 00:00:00,7.75755,34.49,33.58,32.24,19.45,142,5.68
2022-09-07 00:00:00,7.75842,34.49,33.58,32.24,19.45,142,5.68
2022-09-08 00:00:00,7.77893,34.49,33.58,32.24,19.45,142,5.68
2022-09-09 00:00:00,7.79688,34.49,33.58,32.24,19.45,142,5.68
2022-09-10 00:00:00,7.79688,34.49,33.58,32.24,19.45,142,5.68
2022-09-11 00:00:00,7.79688,34.49,33.58,32.24,19.45,142,5.68
2022-09-12 00:00:00,7.78774,34.16,33.24,31.41,19.45,142,5.68
2022-09-13 00:00:00,7.78898,34.16,33.24,31.41,19.45,142,5.68
2022-09-14 00:00:00,7.79585,34.16,33.24,31.41,19.45,142,5.68
2022-09-15 00:00:00,7.79585,34.16,33.24,31.41,19.45,142,5.68
2022-09-16 00:00:00,7.79626,34.16,33.24,31.41,19.45,142,5.68
2022-09-17 00:00:00,7.79626,34.16,33.24,31.41,19.45,142,5.68
2022-09-18 00:00:00,7.79626,34.16,33.24,31.41,19.45,142,5.68
2022-09-19 00:00:00,7.79986,34.12,33.22,30,17.57,142,5.68
2022-09-20 00:00:00,7.80091,34.12,33.22,30,17.57,142,5.68
2022-09-21 00:00:00,7.81384,34.12,33.22,30,17.57,142,5.68
2022-09-22 00:00:00,7.82975,34.12,33.22,30,17.57,142,5.68
2022-09-23 00:00:00,7.842,34.12,33.22,30,17.57,142,5.68
2022-09-24 00:00:00,7.842,34.12,33.22,30,17.57,142,5.68
2022-09-25 00:00:00,7.842,34.12,33.22,30,17.57,142,5.68
2022-09-26 00:00:00,7.84218,34.18,33.28,29.16,16.92,142,5.68
2022-09-27 00:00:00,7.84578,34.18,33.28,29.16,16.92,142,5.68
2022-09-28 00:00:00,7.85501,34.18,33.28,29.16,16.92,142,5.68
2022-09-29 00:00:00,7.86284,34.18,33.28,29.16,16.92,142,5.68
2022-09-30 00:00:00,7.88368,34.18,33.28,29.16,16.92,142,5.68
2022-10-01 00:00:00,7.88368,34.18,33.28,29.16,16.92,122,4.88
2022-10-02 00:00:00,7.88368,34.18,33.28,29.16,16.92,122,4.88
2022-10-03 00:00:00,7.89856,34.16,33.27,32.33,15.92,122,4.88
2022-10-04 00:00:00,7.90963,34.16,33.27,32.33,15.92,122,4.88
2022-10-05 00:00:00,7.91233,34.16,33.27,32.33,15.92,122,4.88
2022-10-06 00:00:00,7.9026,35.19,34.29,35.89,15.92,122,4.88
2022-10-07 00:00:00,7.89334,35.19,34.29,35.89,15.92,122,4.88
2022-10-08 00:00:00,7.89334,35.19,34.29,35.89,15.92,122,4.88
2022-10-09 00:00:00,7.89334,35.19,34.29,35.89,15.92,122,4.88
2022-10-10 00:00:00,7.87662,36.92,35.99,38.46,16.22,122,4.88
2022-10-11 00:00:00,7.8757,36.92,35.99,38.46,16.22,122,4.88
2022-10-12 00:00:00,7.8757,36.92,35.99,38.46,16.22,122,4.88
2022-10-13 00:00:00,7.86625,36.92,35.99,38.46,16.22,122,4.88
2022-10-14 00:00:00,7.86252,36.92,35.99,38.46,16.22,122,4.88
2022-10-15 00:00:00,7.86252,36.92,35.99,38.46,16.22,122,4.88
2022-10-16 00:00:00,7.86252,36.92,35.99,38.46,16.22,122,4.88
2022-10-17 00:00:00,7.85768,37.14,36.23,41.27,15.37,122,4.88
2022-10-18 00:00:00,7.85275,37.14,36.23,41.27,15.37,122,4.88
2022-10-19 00:00:00,7.85157,37.14,36.23,41.27,15.37,122,4.88
2022-10-20 00:00:00,7.85157,37.14,36.23,41.27,15.37,122,4.88
2022-10-21 00:00:00,7.84831,37.14,36.23,41.27,15.37,122,4.88
2022-10-22 00:00:00,7.84831,37.14,36.23,41.27,15.37,122,4.88
2022-10-23 00:00:00,7.84831,37.14,36.23,41.27,15.37,122,4.88
2022-10-24 00:00:00,7.84248,37.17,36.27,41.25,16.07,122,4.88
2022-10-25 00:00:00,7.84511,37.17,36.27,41.25,16.07,122,4.88
2022-10-26 00:00:00,7.84399,37.17,36.27,41.25,16.07,122,4.88
2022-10-27 00:00:00,7.83655,37.17,36.27,41.25,16.07,122,4.88
2022-10-28 00:00:00,7.83772,37.17,36.27,41.25,16.07,122,4.88
2022-10-29 00:00:00,7.83772,37.17,36.27,41.25,16.07,122,4.88
2022-10-30 00:00:00,7.83772,37.17,36.27,41.25,16.07,122,4.88
2022-10-31 00:00:00,7.82857,37.17,36.27,41.25,16.37,122,4.88
2022-11-01 00:00:00,7.82857,37.17,36.27,41.25,16.37,122,4.88
2022-11-02 00:00:00,7.82497,36.75,35.57,39.9,16.37,122,4.88
2022-11-03 00:00:00,7.82784,36.75,35.57,39.9,16.37,122,4.88
2022-11-04 00:00:00,7.82196,36.75,35.57,39.9,16.37,122,4.88
2022-11-05 00:00:00,7.82196,36.75,35.57,39.9,16.37,122,4.88
2022-11-06 00:00:00,7.82196,36.75,35.57,39.9,16.37,122,4.88
2022-11-07 00:00:00,7.81898,36.7,35.5,39.82,17.37,122,4.88
2022-11-08 00:00:00,7.81314,36.7,35.5,39.82,17.37,122,4.88
2022-11-09 00:00:00,7.81259,36.7,35.5,39.82,17.37,122,4.88
2022-11-10 00:00:00,7.8116,36.7,35.5,39.82,17.37,122,4.88
2022-11-11 00:00:00,7.80692,36.7,35.5,39.82,17.37,122,4.88
2022-11-12 00:00:00,7.80692,36.7,35.5,39.82,17.37,122,4.88
2022-11-13 00:00:00,7.80692,36.7,35.5,39.82,17.37,122,4.88
2022-11-14 00:00:00,7.80536,37.37,35.87,40.59,17.87,122,4.88
2022-11-15 00:00:00,7.79823,37.37,35.87,40.59,17.87,122,4.88
2022-11-16 00:00:00,7.79839,37.37,35.87,40.59,17.87,122,4.88
2022-11-17 00:00:00,7.79936,37.37,35.87,40.59,17.87,122,4.88
2022-11-18 00:00:00,7.79773,37.37,35.87,40.59,17.87,122,4.88
2022-11-19 00:00:00,7.79773,37.37,35.87,40.59,17.87,122,4.88
2022-11-20 00:00:00,7.79773,37.37,35.87,40.59,17.87,122,4.88
2022-11-21 00:00:00,7.79372,36.14,34.54,38.17,17.27,122,4.88
2022-11-22 00:00:00,7.80497,36.14,34.54,38.17,17.27,122,4.88
2022-11-23 00:00:00,7.81468,36.14,34.54,38.17,17.27,122,4.88
2022-11-24 00:00:00,7.8183,36.14,34.54,38.17,17.27,122,4.88
2022-11-25 00:00:00,7.82619,36.14,34.54,38.17,17.27,122,4.88
2022-11-26 00:00:00,7.82619,36.14,34.54,38.17,17.27,122,4.88
2022-11-27 00:00:00,7.82619,36.14,34.54,38.17,17.27,122,4.88
2022-11-28 00:00:00,7.81998,34.94,33.32,35.96,17.27,122,4.88
2022-11-29 00:00:00,7.82766,34.94,33.32,35.96,17.27,122,4.88
2022-11-30 00:00:00,7.84134,34.94,33.32,35.96,17.27,122,4.88
2022-12-01 00:00:00,7.84143,34.94,33.32,35.96,17.27,122,4.88
2022-12-02 00:00:00,7.85875,34.94,33.32,35.96,17.27,122,4.88
2022-12-03 00:00:00,7.85875,34.94,33.32,35.96,17.27,122,4.88
2022-12-04 00:00:00,7.85875,34.94,33.32,35.96,17.27,122,4.88
2022-12-05 00:00:00,7.87534,34.5,32.9,35.58,15.97,122,4.88
2022-12-06 00:00:00,7.90912,34.5,32.9,35.58,15.97,122,4.88
2022-12-07 00:00:00,7.93024,34.5,32.9,35.58,15.97,122,4.88
2022-12-08 00:00:00,7.90901,34.5,32.9,35.58,15.97,122,4.88
2022-12-09 00:00:00,7.89634,34.5,32.9,35.58,15.97,122,4.88
2022-12-10 00:00:00,7.89634,34.5,32.9,35.58,15.97,122,4.88
