FECHA,Tipo de Cambio GTQ/USD,Superior GTQ/GALON,Regular GTQ/GALON,Diesel GTQ/GALON,Bunker GTQ/GALON,Glp Cilindro 25Lbs. GTQ/CIL 25 LB GTQ/CIL 25 LB,Glp Cilindro 25Lbs. GTQ/LB
2023-12-11 00:00:00,7.82128,29.13,27.65,29.11,18.99,135,5.4
2023-12-12 00:00:00,7.82288,29.13,27.65,29.11,18.99,135,5.4
2023-12-13 00:00:00,7.82022,29.13,27.65,29.11,18.99,135,5.4
2023-12-14 00:00:00,7.82158,29.13,27.65,29.11,18.99,135,5.4
2023-12-15 00:00:00,7.82399,29.13,27.65,29.11,18.99,135,5.4
2023-12-16 00:00:00,7.82399,29.13,27.65,29.11,18.99,135,5.4
2023-12-17 00:00:00,7.82399,29.13,27.65,29.11,18.99,135,5.4
2023-12-18 00:00:00,7.82053,28.65,27.15,28.62,18.99,115,4.6
2023-12-19 00:00:00,7.81987,28.65,27.15,28.62,18.99,115,4.6
2023-12-20 00:00:00,7.81999,28.65,27.15,28.62,18.99,115,4.6
2023-12-21 00:00:00,7.82248,28.65,27.15,28.62,18.99,115,4.6
2023-12-22 00:00:00,7.82434,28.65,27.15,28.62,18.99,115,4.6
2023-12-23 00:00:00,7.82434,28.65,27.15,28.62,18.99,115,4.6
2023-12-24 00:00:00,7.82434,28.65,27.15,28.62,18.99,115,4.6
2023-12-25 00:00:00,7.82434,28.65,27.15,28.62,18.99,115,4.6
2023-12-26 00:00:00,7.83014,28.65,27.15,28.62,18.99,115,4.6
2023-12-27 00:00:00,7.8235,30.44,28.95,29.47,18.99,115,4.6
2023-12-28 00:00:00,7.82702,30.44,28.95,29.47,18.99,115,4.6
2023-12-29 00:00:00,7.82702,30.44,28.95,29.47,18.99,115,4.6
2023-12-30 00:00:00,7.82702,30.44,28.95,29.47,18.99,115,4.6
2023-12-31 00:00:00,7.82702,30.44,28.95,29.47,18.99,115,4.6
